subscription_id,customer_id,plan_id,start_date
200877,9600,107391,2025-04-07
200878,3471,105910,2023-09-23
200879,4829,102155,2024-01-02
200880,2963,104596,2024-12-21
200881,11489,107756,2024-05-19
200882,8007,107905,2023-09-17
200883,4674,104481,2024-08-02
200884,6399,104335,2025-03-24
200885,9623,104019,2023-02-04
200886,5016,106999,2023-10-17
200887,867,100800,2024-03-21
200888,143,106333,2024-08-04
200889,8718,108373,2023-05-19
200890,6393,104877,2024-07-13
200891,7118,102063,2025-01-29
200892,11004,107496,2024-01-08
200893,5981,103407,2024-05-23
200894,7580,109728,2023-08-22
200895,9216,105762,2024-10-29
200896,4756,106224,2023-01-22
200897,9549,101650,2023-05-24
200898,1988,100363,2025-05-16
200899,4165,100400,2024-04-24
200900,2575,105906,2023-09-17
200901,5804,103246,2024-09-09
200902,7129,100714,2023-04-05
200903,7113,100991,2024-08-10
200904,10068,103647,2023-05-25
200905,10359,104144,2024-04-24
200906,510,107215,2024-07-31
200907,2349,106507,2023-05-20
200908,5908,101707,2024-12-24
200909,7814,104861,2023-07-26
200910,2038,106460,2025-03-03
200911,931,103566,2023-05-15
200912,6091,100963,2024-10-26
200913,3787,109577,2023-11-01
200914,4040,109790,2024-06-04
200915,8703,104238,2023-10-01
200916,2533,107536,2024-07-24
200917,9392,105858,2023-06-09
200918,11235,103978,2024-03-13
200919,1488,108182,2024-08-28
200920,4336,109338,2024-02-29
200921,11894,104302,2023-12-11
200922,5019,109905,2024-12-16
200923,5806,105801,2025-05-12
200924,7478,108308,2025-06-15
200925,1901,102840,2024-04-04
200926,11881,103163,2025-01-13
200927,1790,108078,2024-12-27
200928,4717,102355,2024-03-25
200929,11950,101745,2024-06-25
200930,3746,102175,2025-05-20
200931,2377,104586,2023-01-25
200932,2645,103495,2024-09-06
200933,3419,106458,2025-06-02
200934,10907,102120,2024-05-02
200935,6349,101678,2024-04-17
200936,6696,104434,2024-12-28
200937,499,104535,2023-02-11
200938,4558,106381,2023-12-11
200939,10876,106007,2023-04-12
200940,1324,102677,2024-07-19
200941,6190,103792,2024-05-31
200942,1302,102012,2023-01-17
200943,5738,100108,2023-05-20
200944,11590,102151,2024-06-28
200945,11772,109882,2023-06-15
200946,621,107813,2025-03-04
200947,10648,104784,2024-11-26
200948,10428,105547,2024-08-24
200949,5842,102781,2025-03-23
200950,8617,102210,2024-03-28
200951,6882,108035,2024-05-08
200952,4472,102992,2023-07-31
200953,10240,103444,2023-11-22
200954,11456,104342,2023-08-11
200955,3756,107485,2023-07-18
200956,11984,102183,2025-01-02
200957,7217,108521,2023-08-10
200958,9961,106853,2025-02-27
200959,9478,103066,2023-03-23
200960,5648,101962,2023-02-12
200961,196,102261,2024-01-24
200962,24,108024,2024-03-27
200963,2706,101110,2023-09-21
200964,3174,104119,2024-12-14
200965,8552,106314,2025-06-17
200966,9327,106270,2025-03-20
200967,5625,103549,2025-06-14
200968,8139,101119,2024-01-05
200969,5841,107806,2023-09-12
200970,1826,100432,2023-12-31
200971,2974,100071,2024-07-27
200972,9303,109166,2023-07-19
200973,1074,109112,2024-04-09
200974,3637,100497,2024-11-12
200975,9312,105921,2023-02-22
200976,7804,103434,2025-05-11
200977,3817,107653,2024-04-05
200978,3732,101728,2023-05-14
200979,10032,107805,2023-07-17
200980,4509,101404,2025-01-29
200981,5102,108474,2023-12-15
200982,847,102620,2024-12-01
200983,11311,107437,2024-11-16
200984,6114,109938,2024-10-16
200985,11416,100440,2024-06-22
200986,2448,106750,2024-07-11
200987,11734,100304,2023-01-01
200988,9954,100964,2024-04-28
200989,2470,102832,2023-01-29
200990,9188,107825,2023-03-29
200991,2567,101987,2024-06-18
200992,9574,104576,2023-12-22
200993,2949,104020,2024-09-02
200994,10538,105298,2024-08-06
200995,6776,100620,2023-05-15
200996,3844,103436,2023-03-19
200997,5372,108456,2025-01-08
200998,7612,105748,2023-04-28
200999,7541,105911,2024-04-01
201000,10176,100485,2023-07-22
201001,2742,103222,2023-01-15
201002,9025,108615,2024-07-05
201003,929,107110,2025-06-03
201004,50,109913,2023-10-17
201005,1099,107617,2023-12-11
201006,194,102774,2025-03-25
201007,4583,101995,2023-08-15
201008,394,100772,2024-03-30
201009,8409,108950,2024-03-09
201010,8088,105728,2024-06-12
201011,11480,107940,2023-11-29
201012,5582,108868,2023-12-13
201013,81,109629,2023-12-13
201014,9422,101589,2023-11-07
201015,5493,100707,2023-10-31
201016,10136,107172,2023-06-30
201017,4065,106404,2024-02-27
201018,10192,104773,2024-11-24
201019,6445,102097,2024-04-01
201020,2917,108220,2024-03-15
201021,5557,101711,2024-07-07
201022,2046,104720,2025-02-24
201023,11302,102201,2023-02-10
201024,5054,103703,2024-10-28
201025,9068,104431,2025-02-22
201026,10849,105308,2023-02-17
201027,11174,104248,2024-02-15
201028,2396,101738,2024-05-13
201029,6326,104273,2024-11-09
201030,3169,104848,2024-09-11
201031,3297,109405,2023-10-21
201032,1747,106976,2025-03-13
201033,11713,106188,2024-04-04
201034,4202,100550,2024-03-28
201035,9109,109171,2024-11-19
201036,11387,106873,2024-07-31
201037,8369,105897,2024-06-29
201038,5156,107316,2023-10-05
201039,10168,101235,2025-02-08
201040,1410,100895,2024-02-09
201041,10578,107156,2024-04-13
201042,10504,102478,2024-03-15
201043,4747,101502,2024-05-31
201044,7334,103870,2024-10-30
201045,9488,107374,2024-07-04
201046,10014,105195,2023-08-10
201047,7447,107745,2023-02-23
201048,1188,102624,2023-10-13
201049,9421,103486,2025-06-18
201050,1795,107065,2025-01-28
201051,4358,105839,2024-11-23
201052,10978,109792,2024-06-18
201053,2413,104239,2023-09-10
201054,7186,108956,2023-01-15
201055,4431,107216,2023-01-03
201056,4797,100644,2024-05-09
201057,10294,109654,2023-07-25
201058,6374,105646,2023-03-11
201059,8339,107325,2024-01-18
201060,6454,109502,2023-07-02
201061,7080,109659,2023-05-23
201062,823,103614,2024-11-15
201063,11883,102606,2024-04-25
201064,3414,105609,2025-03-05
201065,8132,101931,2023-05-25
201066,5968,106380,2024-05-10
201067,3025,101186,2023-06-08
201068,4083,100080,2023-01-28
201069,9054,105594,2024-04-13
201070,10810,108290,2025-06-02
201071,9439,105717,2025-03-17
201072,9618,101887,2024-01-12
201073,3836,102325,2024-12-23
201074,4997,102976,2023-12-15
201075,6363,106237,2023-01-21
201076,114,109509,2024-07-06
201077,11862,100014,2025-06-15
201078,5467,108047,2025-04-10
201079,8810,103488,2024-02-22
201080,10705,109925,2023-02-17
201081,11433,103368,2023-02-01
201082,3313,104402,2023-03-16
201083,4029,106647,2023-12-13
201084,10720,103098,2023-05-09
201085,9639,108448,2023-11-27
201086,7106,108784,2023-10-01
201087,10102,109865,2025-05-29
201088,7272,107229,2025-04-15
201089,453,108165,2025-03-31
201090,713,106983,2023-02-15
201091,408,108172,2023-10-06
201092,6183,101628,2025-05-01
201093,4555,103926,2023-09-11
201094,7294,100515,2023-02-22
201095,4552,109688,2023-03-23
201096,11954,107999,2023-11-13
201097,4649,103228,2024-02-01
201098,9173,107171,2023-03-26
201099,10819,106252,2023-09-02
201100,8254,107511,2024-03-23
201101,3055,101300,2024-01-02
201102,7832,108025,2025-03-30
201103,4933,100102,2025-01-26
201104,5326,104178,2024-01-19
201105,8219,107162,2024-03-15
201106,1998,108578,2023-06-02
201107,4760,108835,2025-01-11
201108,8184,105040,2023-03-10
201109,4491,102791,2024-05-15
201110,8289,105924,2023-08-28
201111,10286,101041,2023-09-14
201112,1784,109902,2024-05-30
201113,8202,107703,2023-06-27
201114,6853,103396,2024-12-26
201115,4231,109371,2023-06-26
201116,1347,102639,2023-05-20
201117,3358,103585,2024-08-13
201118,9589,108588,2025-05-10
201119,2609,102010,2023-11-18
201120,9228,100391,2023-01-15
201121,7554,102014,2023-08-05
201122,2272,100111,2023-10-24
201123,11770,104475,2024-06-07
201124,4237,105753,2024-03-05
201125,7429,107914,2023-03-14
201126,5954,104357,2023-04-24
201127,7613,106224,2024-02-04
201128,116,104862,2023-11-20
201129,6844,108980,2024-08-26
201130,3780,109450,2023-03-28
201131,1618,106585,2024-12-03
201132,5081,106072,2024-03-26
201133,10698,106565,2024-05-18
201134,10935,107375,2025-02-08
201135,6546,106103,2025-04-16
201136,7764,107095,2024-01-30
201137,6568,104124,2024-05-07
201138,6457,100768,2024-07-29
201139,5781,102060,2023-01-09
201140,8195,105604,2025-05-20
201141,10499,102289,2024-08-23
201142,7140,105093,2023-12-04
201143,5254,103032,2023-03-14
201144,8045,105960,2023-03-05
201145,4711,109392,2024-09-30
201146,8803,108510,2024-05-21
201147,8671,102202,2024-08-30
201148,9148,108213,2024-05-14
201149,2353,107669,2024-01-05
201150,4901,104520,2023-05-26
201151,2730,100082,2024-03-17
201152,1262,109077,2024-01-06
201153,11344,100666,2024-02-29
201154,9951,102789,2024-09-01
201155,8786,107659,2025-03-13
201156,11132,103804,2024-10-22
201157,8622,107075,2025-03-14
201158,11233,104516,2023-02-05
201159,1011,106225,2025-03-30
201160,7848,102289,2023-11-09
201161,6798,107075,2023-07-27
201162,9571,100614,2023-09-09
201163,2658,101438,2023-09-21
201164,4050,100912,2023-07-18
201165,1458,108913,2024-12-14
201166,3112,109285,2025-04-20
201167,3917,103962,2025-04-20
201168,325,101295,2023-04-22
201169,1836,108329,2023-09-27
201170,10955,100352,2024-02-15
201171,5795,104123,2024-05-28
201172,8713,105299,2023-12-18
201173,8570,108162,2023-11-24
201174,6088,102187,2024-12-14
201175,4744,105825,2023-06-07
201176,9331,106434,2023-04-17
201177,5630,101226,2023-10-11
201178,3160,106752,2024-09-15
201179,7496,104145,2023-12-21
201180,7452,108574,2023-08-05
201181,5200,101194,2024-04-08
201182,9370,108950,2023-07-24
201183,10653,108220,2024-04-12
201184,11676,101459,2024-11-03
201185,3958,105377,2023-12-24
201186,6512,106951,2024-09-24
201187,7079,104055,2024-11-03
201188,3332,108891,2024-12-30
201189,9424,105823,2024-12-28
201190,8802,107166,2024-11-11
201191,4102,101119,2024-04-20
201192,10705,108748,2023-05-25
201193,5358,106342,2023-02-17
201194,11346,102010,2024-09-06
201195,10072,109555,2023-04-24
201196,7081,102113,2023-09-28
201197,6957,109876,2023-11-10
201198,10385,107710,2024-03-07
201199,11530,102755,2024-08-29
201200,3211,106445,2025-03-31
201201,11207,108793,2023-10-18
201202,2251,107072,2024-06-21
201203,5930,101916,2024-05-11
201204,9665,107497,2023-07-15
201205,7113,107888,2024-08-01
201206,11910,109933,2023-02-19
201207,1483,100065,2023-05-15
201208,10732,108102,2025-04-12
201209,1263,109941,2025-02-16
201210,953,105126,2025-05-26
201211,11802,102085,2025-05-06
201212,148,103079,2024-07-06
201213,10821,107442,2023-06-12
201214,1653,102108,2023-05-08
201215,5986,101233,2024-08-08
201216,680,104490,2023-12-27
201217,11977,106271,2023-06-25
201218,4993,104435,2024-03-03
201219,11283,102997,2023-06-04
201220,585,101538,2024-02-05
201221,5515,106964,2024-02-22
201222,3557,103864,2024-09-08
201223,3476,105781,2023-02-07
201224,8552,102551,2023-10-22
201225,3091,102155,2024-01-28
201226,2101,105293,2023-09-04
201227,11037,108823,2023-04-04
201228,4531,100238,2023-08-29
201229,880,108103,2023-11-18
201230,5135,109754,2025-02-13
201231,8636,104651,2023-03-09
201232,11020,104484,2023-06-13
201233,1005,102313,2023-10-17
201234,8671,104875,2023-07-14
201235,5678,100808,2024-05-14
201236,4588,106047,2023-01-15
201237,9835,103480,2025-01-25
201238,4043,103017,2024-06-11
201239,887,109573,2024-10-17
201240,9258,109964,2025-03-21
201241,7629,100401,2023-05-24
201242,4342,104421,2023-01-05
201243,4953,103314,2023-03-30
201244,395,100198,2024-04-24
201245,7934,101577,2024-11-16
201246,9131,102850,2023-08-30
201247,11104,105383,2024-12-20
201248,11297,103958,2023-05-13
201249,8012,107778,2024-10-06
201250,10537,103615,2024-05-16
201251,7147,105810,2023-12-18
201252,4215,107223,2024-02-12
201253,1063,107170,2023-05-11
201254,7272,105849,2024-05-02
201255,3691,105531,2023-11-25
201256,5079,109133,2023-04-20
201257,4721,107671,2023-04-10
201258,2945,106384,2024-02-21
201259,7013,101733,2023-12-14
201260,11196,104048,2024-08-17
201261,3558,109456,2025-02-01
201262,2090,109949,2023-09-30
201263,2937,107581,2024-12-25
201264,836,102275,2023-03-12
201265,5665,100965,2024-10-19
201266,1610,103403,2023-09-18
201267,3647,104089,2024-08-06
201268,829,107155,2023-06-11
201269,7743,108841,2024-09-19
201270,10552,105416,2024-05-31
201271,2965,104719,2025-04-11
201272,7315,107753,2023-07-13
201273,3527,109257,2023-03-13
201274,2157,109880,2025-06-04
201275,9891,100712,2023-08-15
201276,7372,101834,2024-12-06
201277,9839,101797,2023-06-01
201278,7236,105680,2024-09-05
201279,3972,109296,2024-12-14
201280,5942,105162,2024-04-18
201281,10944,101435,2023-10-22
201282,2962,101381,2025-03-19
201283,1468,106905,2024-11-20
201284,3064,102905,2023-02-04
201285,11571,106416,2025-05-26
201286,10707,105329,2024-09-04
201287,1456,100752,2023-01-04
201288,11750,104524,2025-05-04
201289,4120,103107,2024-02-08
201290,4116,103533,2024-02-06
201291,4376,104754,2023-09-15
201292,3445,102628,2025-02-05
201293,9232,106856,2024-08-25
201294,1523,104144,2023-05-31
201295,2561,100123,2024-10-08
201296,924,107593,2024-10-06
201297,2462,102706,2024-03-28
201298,6521,108196,2023-09-02
201299,5229,102576,2024-04-17
201300,8334,100770,2025-05-17
201301,10277,108312,2024-04-01
201302,8936,105237,2024-11-15
201303,7904,101744,2023-02-27
201304,9857,103577,2023-07-12
201305,8855,106098,2023-08-12
201306,648,100234,2023-02-14
201307,9634,100711,2023-03-03
201308,10906,106931,2023-08-05
201309,10390,102303,2023-12-17
201310,8430,106949,2024-10-22
201311,7797,107307,2023-12-05
201312,4648,106595,2024-01-14
201313,9037,106770,2023-05-04
201314,7856,102715,2024-07-20
201315,10782,105064,2024-04-18
201316,10719,100456,2023-09-05
201317,4740,104493,2025-04-02
201318,6901,103549,2023-08-14
201319,3012,104703,2025-04-19
201320,6203,105796,2024-10-26
201321,10980,106769,2025-05-26
201322,8657,104671,2025-04-22
201323,1066,105476,2023-10-31
201324,6731,103289,2023-12-07
201325,1984,107628,2023-11-17
201326,8112,103343,2023-11-18
201327,1114,108433,2024-01-11
201328,1774,108188,2024-02-10
201329,9321,106335,2024-01-03
201330,11529,109279,2024-01-05
201331,9502,106692,2023-12-02
201332,6748,100207,2023-02-12
201333,10496,103747,2024-12-23
201334,3587,107336,2025-01-31
201335,5158,102515,2023-07-06
201336,9329,106475,2025-01-24
201337,4458,108452,2023-09-20
201338,10444,102289,2023-04-01
201339,143,109240,2023-06-13
201340,3015,102096,2023-11-30
201341,1517,104352,2023-12-13
201342,5786,107864,2024-08-24
201343,10386,106034,2025-05-09
201344,11803,103244,2024-04-09
201345,10505,102138,2023-08-24
201346,7941,106497,2024-02-28
201347,739,104474,2023-03-13
201348,4666,102359,2024-03-15
201349,5029,103507,2023-02-28
201350,3030,107732,2023-02-17
201351,8932,101270,2023-08-14
201352,7974,102544,2023-07-03
201353,9673,109168,2023-05-27
201354,1997,100265,2024-09-26
201355,3282,105927,2024-10-15
201356,2435,105102,2024-11-18
201357,3117,109931,2023-06-06
201358,2723,109951,2024-10-15
201359,6051,100540,2023-03-31
201360,11736,105008,2024-08-04
201361,6458,102181,2024-07-24
201362,4265,100420,2024-04-16
201363,7087,109694,2025-04-09
201364,5381,103247,2024-09-09
201365,892,108942,2024-04-24
201366,8823,103481,2024-11-06
201367,10753,104818,2025-02-08
201368,8173,106601,2024-04-13
201369,11257,100394,2023-02-21
201370,7182,108287,2023-06-09
201371,5091,104972,2024-02-13
201372,7061,106425,2024-01-22
201373,9955,105057,2024-12-05
201374,9208,103637,2024-03-17
201375,11212,100080,2024-11-27
201376,9259,105068,2023-08-04
201377,8488,106693,2024-06-01
201378,2602,105833,2025-01-16
201379,269,108674,2023-12-01
201380,5496,109491,2023-07-05
201381,5476,106999,2023-06-19
201382,9354,107811,2025-03-22
201383,3021,106177,2024-01-25
201384,9267,102398,2023-08-04
201385,2339,105365,2024-04-03
201386,2603,107993,2023-09-08
201387,10355,104984,2025-01-05
201388,6765,108853,2025-04-19
201389,11758,109925,2024-12-29
201390,2714,107760,2023-02-26
201391,11922,104432,2024-04-23
201392,2898,103153,2025-03-10
201393,11010,103948,2023-09-17
201394,10454,104120,2025-06-15
201395,7053,106819,2024-02-12
201396,1727,100754,2023-12-28
201397,1641,104887,2024-09-05
201398,11942,106330,2023-03-31
201399,8960,100790,2024-01-23
201400,8409,106486,2023-06-22
201401,8228,108994,2024-01-31
201402,8519,108549,2024-04-27
201403,10094,102776,2023-10-06
201404,4106,109898,2023-09-18
201405,312,104028,2024-11-27
201406,10650,105902,2023-03-27
201407,8522,107000,2024-09-28
201408,11589,105309,2024-03-03
201409,1421,103761,2024-11-14
201410,4911,104475,2023-02-18
201411,9199,108852,2023-08-22
201412,11394,103856,2025-06-08
201413,1663,108921,2023-09-11
201414,8921,100454,2023-05-05
201415,6473,109492,2025-01-28
201416,3124,104389,2024-04-25
201417,6895,109595,2023-03-11
201418,2216,103334,2024-05-20
201419,8091,109871,2025-03-14
201420,4059,109993,2024-07-18
201421,39,101492,2025-03-05
201422,11034,102585,2023-06-13
201423,456,101258,2024-01-30
201424,3524,101570,2024-05-28
201425,6014,102956,2023-02-01
201426,97,102512,2023-09-04
201427,9502,101629,2024-01-08
201428,2489,103544,2023-03-16
201429,3193,103971,2025-04-13
201430,6472,103553,2024-11-26
201431,1091,104770,2025-02-25
201432,80,109727,2024-07-20
201433,2908,101304,2023-06-21
201434,7947,100746,2023-07-07
201435,4005,102003,2024-07-16
201436,9746,106987,2024-05-10
201437,3069,100573,2025-05-03
201438,1842,102998,2024-09-29
201439,5697,109903,2023-01-19
201440,4013,101601,2024-11-10
201441,7480,107962,2024-10-12
201442,5247,106535,2024-08-12
201443,11428,100226,2023-01-08
201444,11455,100094,2024-12-07
201445,1724,109533,2024-10-16
201446,1298,107585,2024-01-21
