call_id,customer_id,call_date,duration_minutes,call_type
300795,3299,2024-07-24,60,international
300796,2392,2024-11-01,34,international
300797,7670,2024-09-18,20,local
300798,1082,2025-06-09,56,international
300799,4726,2024-12-17,6,roaming
300800,6025,2023-01-19,26,roaming
300801,9588,2024-07-24,22,local
300802,1732,2024-07-10,36,roaming
300803,1494,2023-03-24,25,roaming
300804,8032,2025-05-14,35,international
300805,3272,2023-10-06,33,local
300806,9167,2025-03-04,21,local
300807,11431,2023-09-16,40,international
300808,6740,2024-04-08,24,international
300809,10795,2023-04-13,45,international
300810,9361,2023-11-21,19,local
300811,2304,2023-07-16,7,local
300812,11994,2023-10-22,12,roaming
300813,6308,2024-07-27,13,roaming
300814,10717,2025-03-08,43,international
300815,9631,2024-09-25,23,international
300816,1558,2023-08-14,53,roaming
300817,10392,2024-09-18,53,international
300818,7602,2023-01-23,3,local
300819,6922,2024-07-14,19,international
300820,1077,2024-10-02,10,local
300821,11999,2023-10-05,57,roaming
300822,1017,2023-06-28,15,roaming
300823,7293,2025-04-07,60,roaming
300824,10063,2024-11-24,13,local
300825,3327,2024-07-04,8,international
300826,11969,2024-04-21,26,local
300827,4505,2023-01-03,37,international
300828,11455,2025-06-16,12,roaming
300829,6923,2023-05-28,58,roaming
300830,2630,2023-06-04,23,roaming
300831,11650,2024-01-01,13,international
300832,6977,2023-06-22,8,local
300833,11867,2024-08-01,36,international
300834,3266,2023-07-05,46,international
300835,2121,2024-03-25,52,local
300836,659,2024-03-18,26,international
300837,6040,2023-10-08,57,roaming
300838,10609,2023-01-16,24,roaming
300839,8156,2023-08-08,2,local
300840,7485,2023-11-28,43,local
300841,7744,2025-03-04,17,international
300842,11289,2023-03-04,33,roaming
300843,8463,2023-07-28,1,roaming
300844,6565,2024-07-28,53,local
300845,9236,2023-09-24,34,local
300846,7244,2023-02-22,18,roaming
300847,11291,2024-03-05,32,local
300848,9566,2023-11-02,9,international
300849,11799,2024-09-26,49,local
300850,9574,2023-03-13,28,local
300851,7406,2024-12-11,40,roaming
300852,480,2023-02-06,18,international
300853,2395,2023-01-02,11,roaming
300854,11948,2024-06-27,60,roaming
300855,9121,2024-12-28,11,local
300856,9475,2024-03-29,37,international
300857,45,2025-02-24,36,international
300858,7801,2023-02-09,56,local
300859,5178,2024-11-14,11,roaming
300860,4918,2024-12-03,12,international
300861,4648,2023-09-12,6,local
300862,2070,2024-09-27,37,local
300863,2338,2023-04-07,2,local
300864,6619,2024-04-28,42,international
300865,578,2023-02-06,38,local
300866,11961,2023-12-15,53,roaming
300867,4318,2023-05-31,32,local
300868,9654,2024-06-11,14,local
300869,11335,2025-06-02,33,local
300870,8932,2023-03-04,16,international
300871,3082,2023-01-31,59,international
300872,1715,2023-11-06,53,roaming
300873,9024,2024-10-19,14,local
300874,5416,2025-02-03,20,international
300875,409,2025-03-19,56,roaming
300876,2164,2024-05-20,41,international
300877,11233,2024-09-05,35,roaming
300878,6498,2024-06-14,24,roaming
300879,1587,2024-09-01,32,international
300880,8295,2024-07-18,44,roaming
300881,4897,2024-03-02,42,international
300882,4232,2024-07-13,57,local
300883,2798,2023-07-14,11,roaming
300884,6531,2023-09-18,11,international
300885,137,2023-11-07,27,international
300886,7566,2023-04-06,60,roaming
300887,11476,2025-03-11,32,international
300888,2273,2024-02-01,24,roaming
300889,8927,2025-03-31,20,local
300890,6673,2024-03-21,51,local
300891,2460,2023-10-04,23,local
300892,1367,2023-03-13,28,roaming
300893,620,2025-04-09,7,local
300894,10434,2023-10-04,46,local
300895,9086,2023-04-18,7,roaming
300896,6709,2023-02-24,30,international
300897,2927,2025-01-27,7,local
300898,9576,2025-04-15,26,roaming
300899,10639,2025-01-07,11,international
300900,2968,2023-04-05,25,roaming
300901,4445,2024-04-25,12,roaming
300902,305,2023-06-10,4,international
300903,3194,2023-03-13,51,international
300904,1111,2025-04-04,3,roaming
300905,2143,2023-10-15,17,local
300906,2983,2024-08-22,23,roaming
300907,4868,2023-01-05,43,international
300908,7137,2025-05-29,34,roaming
300909,6400,2023-10-20,10,roaming
300910,6453,2025-02-01,8,roaming
300911,8054,2023-06-27,50,international
300912,7503,2025-03-11,9,international
300913,11059,2023-08-02,5,roaming
300914,9104,2024-08-06,32,local
300915,7113,2023-02-18,20,international
300916,6379,2023-05-26,2,local
300917,7257,2023-10-16,60,international
300918,11985,2023-12-29,31,local
300919,9450,2024-10-01,5,roaming
300920,7150,2024-11-27,31,local
300921,4614,2024-12-16,10,roaming
300922,1213,2023-09-18,10,local
300923,1627,2023-10-13,2,international
300924,10750,2024-07-25,50,local
300925,3785,2024-03-23,43,international
300926,5119,2024-09-03,9,roaming
300927,164,2024-05-21,4,local
300928,8481,2025-04-11,15,roaming
300929,4784,2023-06-27,30,local
300930,3608,2025-01-14,17,local
300931,4877,2024-05-16,4,international
300932,10936,2023-11-01,43,roaming
300933,9321,2023-05-17,9,local
300934,5154,2024-12-12,29,local
300935,6901,2025-01-11,57,international
300936,813,2025-03-23,2,international
300937,8209,2024-12-23,37,international
300938,2672,2023-09-27,8,international
300939,3639,2024-10-14,18,roaming
300940,11700,2024-12-11,24,international
300941,5043,2024-02-23,59,international
300942,3576,2024-09-10,31,local
300943,8202,2023-02-13,54,local
300944,2285,2025-01-19,59,local
300945,6319,2023-08-01,16,international
300946,8096,2024-01-01,41,roaming
300947,10035,2024-12-30,31,roaming
300948,4476,2024-09-03,30,international
300949,6632,2024-04-16,23,international
300950,4593,2024-01-23,43,international
300951,8128,2024-01-22,26,international
300952,4188,2024-08-11,46,local
300953,3601,2023-11-06,45,roaming
300954,1691,2024-02-07,59,roaming
300955,11901,2023-10-13,59,local
300956,3482,2023-06-20,20,local
300957,2645,2023-04-24,28,roaming
300958,4192,2025-01-30,23,local
300959,11498,2023-05-20,56,roaming
300960,4649,2025-01-08,19,roaming
300961,10399,2023-05-17,8,international
300962,6539,2023-04-08,1,local
300963,4654,2024-08-08,33,local
300964,5168,2024-09-27,3,local
300965,5479,2025-05-13,33,local
300966,10128,2024-07-28,13,international
300967,5993,2023-03-19,49,international
300968,6559,2024-08-18,4,international
300969,9755,2024-11-13,6,roaming
300970,3718,2024-05-07,27,international
300971,3351,2024-09-26,30,roaming
300972,544,2023-02-07,21,international
300973,8830,2023-08-10,49,international
300974,1495,2023-01-18,35,local
300975,8159,2024-01-02,3,roaming
300976,5438,2023-03-02,43,local
300977,5300,2023-10-06,58,international
300978,1840,2023-08-03,59,international
300979,4510,2023-02-08,9,roaming
300980,11444,2024-09-14,57,international
300981,2872,2025-01-15,10,roaming
300982,715,2024-11-12,44,roaming
300983,5450,2024-08-22,21,local
300984,3133,2025-03-21,7,local
300985,11439,2025-05-06,7,international
300986,5520,2024-08-10,23,roaming
300987,10064,2025-05-15,59,roaming
300988,6036,2024-08-07,50,local
300989,4391,2023-03-13,39,roaming
300990,7200,2023-04-24,28,international
300991,5539,2023-11-27,59,local
300992,6211,2025-04-09,3,local
300993,8944,2023-03-30,7,roaming
300994,7707,2025-02-24,1,local
300995,2128,2024-07-15,3,roaming
300996,4078,2023-06-04,45,international
300997,3295,2024-07-04,13,international
300998,1161,2025-06-16,19,international
300999,11394,2024-12-26,40,local
301000,7697,2024-08-16,10,local
301001,10721,2024-03-04,22,local
301002,5105,2025-05-04,55,roaming
301003,1977,2025-06-14,5,local
301004,4822,2024-02-23,36,international
301005,2913,2024-01-24,8,local
301006,8088,2023-08-29,31,local
301007,2835,2023-05-06,24,local
301008,8931,2025-05-02,49,international
301009,5736,2023-02-12,56,local
301010,5940,2023-11-30,41,roaming
301011,9812,2024-02-11,60,international
301012,3665,2023-04-01,13,roaming
301013,1758,2023-06-05,8,local
301014,1221,2025-01-09,58,local
301015,5085,2023-07-22,17,roaming
301016,10918,2024-01-26,25,roaming
301017,6361,2023-05-12,54,roaming
301018,1823,2023-07-26,60,roaming
301019,6180,2023-07-02,6,international
301020,3720,2024-08-29,18,international
301021,238,2025-02-20,25,local
301022,1260,2025-05-09,19,international
301023,11925,2023-04-26,45,local
301024,154,2023-12-18,46,roaming
301025,4510,2024-09-02,36,international
301026,4224,2024-04-07,24,local
301027,10144,2023-07-24,28,local
301028,457,2024-05-06,19,roaming
301029,1787,2023-07-26,55,roaming
301030,3095,2024-01-14,16,local
301031,11370,2023-09-08,28,roaming
301032,4511,2023-03-06,56,international
301033,5737,2023-04-24,33,local
301034,11037,2023-01-04,29,roaming
301035,5732,2024-01-31,24,roaming
301036,2326,2023-12-11,21,international
301037,8367,2025-01-25,16,roaming
301038,6977,2024-07-25,48,international
301039,1446,2023-05-25,13,roaming
301040,5577,2025-02-24,34,international
301041,9991,2023-01-03,60,international
301042,75,2024-05-05,52,local
301043,687,2024-12-20,48,roaming
301044,1014,2024-05-07,56,local
301045,9268,2023-09-14,44,roaming
301046,8665,2023-11-18,25,local
301047,6337,2024-03-12,26,international
301048,3175,2023-04-11,59,local
301049,9861,2025-01-28,26,roaming
301050,2925,2024-12-07,34,international
301051,4048,2023-07-29,35,roaming
301052,7519,2023-12-09,20,international
301053,379,2023-05-01,43,local
301054,2976,2023-03-27,19,local
301055,11644,2024-01-03,39,roaming
301056,3127,2024-09-24,15,roaming
301057,4253,2023-06-15,58,international
301058,2789,2024-06-08,53,roaming
301059,2443,2025-03-24,35,roaming
301060,1973,2025-02-25,23,international
301061,6029,2025-01-30,40,international
301062,226,2023-10-28,4,local
301063,9098,2024-11-04,30,international
301064,4998,2024-04-16,30,local
301065,6302,2023-10-15,35,local
301066,3370,2023-09-03,22,international
301067,8561,2023-06-12,40,roaming
301068,2544,2023-10-02,56,roaming
301069,4653,2023-05-14,15,international
301070,728,2024-02-20,35,roaming
301071,5117,2023-08-09,49,roaming
301072,4060,2024-08-27,52,local
301073,10919,2025-04-28,53,roaming
301074,6380,2023-01-28,26,roaming
301075,2376,2025-06-12,28,local
301076,8894,2024-12-21,10,local
301077,10162,2023-04-23,39,local
301078,9590,2023-10-30,31,roaming
301079,8230,2024-12-04,43,international
301080,4565,2023-12-30,51,international
301081,5897,2024-03-05,46,roaming
301082,11629,2025-04-05,1,local
301083,10876,2023-05-05,42,roaming
301084,8889,2024-02-26,33,international
301085,5908,2024-08-19,12,international
301086,9789,2025-04-26,39,international
301087,8458,2023-04-27,53,roaming
301088,2894,2024-09-12,42,international
301089,4831,2023-11-26,59,international
301090,8515,2025-05-04,58,local
301091,7547,2024-05-22,8,roaming
301092,11911,2023-12-22,39,local
301093,10389,2023-05-05,40,roaming
301094,9624,2023-09-27,8,roaming
301095,3725,2024-02-13,20,international
301096,11129,2024-04-01,31,local
301097,9478,2023-04-09,8,roaming
301098,8233,2023-10-18,56,international
301099,711,2025-01-21,50,local
301100,4191,2024-04-02,50,roaming
301101,32,2024-07-23,12,local
301102,1443,2024-12-01,38,international
301103,1807,2024-04-28,42,local
301104,5782,2024-06-08,55,roaming
301105,2188,2024-11-30,43,roaming
301106,4235,2024-12-05,17,roaming
301107,2796,2024-03-28,8,roaming
301108,8308,2025-05-16,2,international
301109,5917,2023-11-30,40,local
301110,2880,2024-07-09,56,roaming
301111,9264,2024-01-17,8,local
301112,1790,2024-10-13,53,roaming
301113,7822,2023-11-10,49,roaming
301114,5052,2025-04-10,29,international
301115,6943,2025-02-07,47,roaming
301116,3755,2024-02-05,22,local
301117,8253,2023-08-11,51,international
301118,387,2023-11-07,30,local
301119,11619,2023-06-17,13,international
301120,2018,2024-11-02,45,local
301121,5944,2023-01-24,25,roaming
301122,3035,2023-04-24,47,local
301123,122,2023-08-13,55,international
301124,8428,2023-05-03,50,local
301125,10111,2024-10-06,43,international
301126,10145,2024-11-07,22,local
301127,10199,2025-03-23,55,roaming
301128,7087,2024-10-11,12,roaming
301129,4325,2024-01-19,10,international
301130,513,2024-01-10,24,roaming
301131,9280,2024-04-22,12,local
301132,5952,2024-09-01,5,roaming
301133,10922,2024-10-01,33,roaming
301134,5151,2025-03-05,60,international
301135,2566,2025-05-19,11,roaming
301136,2554,2024-09-18,29,international
301137,546,2023-07-06,24,roaming
301138,9590,2025-03-23,36,international
301139,5819,2024-07-27,52,international
301140,5151,2025-05-12,19,local
301141,2585,2025-05-11,3,international
301142,4824,2025-01-16,33,roaming
301143,7409,2023-07-02,54,roaming
301144,1813,2023-07-10,39,roaming
301145,10762,2024-12-06,57,roaming
301146,9228,2024-02-16,29,local
301147,4071,2024-10-29,24,roaming
301148,11253,2023-08-30,30,local
301149,10353,2024-03-14,48,local
301150,2395,2023-07-31,4,local
301151,10264,2023-03-18,29,local
301152,9969,2025-05-30,48,international
301153,5834,2025-06-15,54,international
301154,7048,2023-07-13,9,roaming
301155,6131,2024-10-26,54,local
301156,6439,2025-05-24,27,local
301157,1157,2025-06-15,23,roaming
301158,6933,2024-10-12,55,international
301159,4423,2025-03-26,36,roaming
301160,6168,2023-07-30,32,international
301161,8051,2023-02-22,16,roaming
301162,268,2023-08-06,27,international
301163,3987,2025-05-29,34,international
301164,10942,2024-12-23,4,local
301165,6324,2024-10-03,33,international
301166,1910,2024-11-28,30,international
301167,8236,2023-09-22,59,local
301168,5467,2023-08-20,49,local
301169,8707,2024-10-03,36,international
301170,5440,2024-07-13,21,local
301171,3054,2024-06-03,33,roaming
301172,7686,2024-02-04,47,local
301173,7310,2023-06-10,30,international
301174,6838,2023-03-01,1,local
301175,4819,2023-04-03,1,international
301176,9190,2025-03-26,36,local
301177,8654,2024-04-06,2,local
301178,6112,2023-04-01,31,local
301179,9649,2024-08-25,18,roaming
301180,11347,2024-08-02,29,international
301181,5550,2023-01-16,55,local
301182,9894,2024-05-03,4,international
301183,4381,2024-11-07,17,local
301184,11341,2024-04-29,43,local
301185,10488,2023-06-27,44,international
301186,3748,2025-03-30,19,international
301187,1743,2023-04-10,21,international
301188,10256,2023-12-09,12,international
301189,10314,2023-01-31,51,local
301190,7197,2024-07-27,52,roaming
301191,11916,2023-07-08,4,local
301192,5930,2024-07-19,5,local
301193,3754,2023-01-31,58,roaming
301194,10684,2023-08-22,39,international
301195,3123,2023-04-24,5,international
301196,10447,2024-09-27,21,roaming
301197,11262,2025-05-09,52,local
301198,5774,2025-04-03,9,local
301199,3361,2023-09-27,21,local
301200,9020,2024-08-01,28,local
301201,11262,2025-03-27,60,international
301202,1229,2025-01-29,55,local
301203,8000,2025-05-28,50,international
301204,6278,2025-04-07,30,local
301205,10769,2025-06-14,36,local
301206,6293,2025-02-19,1,international
301207,869,2023-12-18,46,local
301208,11658,2024-03-05,19,local
301209,5814,2023-04-08,6,roaming
301210,3754,2023-07-02,36,roaming
301211,4514,2023-01-23,53,roaming
301212,1594,2024-11-06,19,roaming
301213,4595,2023-02-11,30,roaming
301214,333,2023-10-07,13,roaming
301215,9260,2025-02-11,53,local
301216,5264,2023-08-19,7,international
301217,3116,2025-01-26,10,international
301218,7099,2023-04-22,23,roaming
301219,5871,2023-06-10,10,international
301220,10668,2024-12-27,6,local
301221,4066,2023-09-24,6,international
301222,9048,2025-04-23,60,local
301223,2267,2024-02-29,47,roaming
301224,9279,2023-05-17,56,international
301225,6061,2024-07-06,45,local
301226,5374,2024-10-13,12,international
301227,3930,2024-07-03,14,roaming
301228,10650,2024-09-23,27,roaming
301229,8949,2023-11-28,27,local
301230,11729,2024-02-24,59,roaming
301231,4398,2023-11-29,49,international
301232,8368,2024-10-06,55,international
301233,7194,2023-02-22,39,local
301234,1321,2024-09-26,24,international
301235,9300,2024-11-12,38,international
301236,5414,2024-08-01,7,local
301237,10357,2023-09-07,39,roaming
