usage_id,customer_id,usage_date,data_used_mb
400890,5530,2024-06-09,3096
400891,3950,2024-02-26,2774
400892,4288,2023-09-15,1772
400893,5432,2025-05-23,4736
400894,2624,2025-06-10,3127
400895,5884,2023-08-30,3641
400896,6873,2023-10-30,1207
400897,2303,2024-11-16,1866
400898,4508,2023-04-16,4076
400899,4235,2025-02-18,1620
400900,9269,2024-04-14,1013
400901,1928,2025-02-17,3630
400902,11143,2023-03-14,908
400903,11869,2025-02-03,2488
400904,3261,2023-07-28,4921
400905,3983,2024-10-31,573
400906,4187,2025-03-14,1822
400907,4668,2025-06-16,1801
400908,9570,2025-04-10,4231
400909,3529,2024-10-03,4239
400910,8981,2023-11-28,1660
400911,4851,2023-06-04,3482
400912,3136,2023-02-04,807
400913,5892,2024-03-30,3871
400914,9516,2023-10-05,294
400915,9378,2025-01-20,144
400916,5315,2024-10-14,4662
400917,6700,2024-09-02,188
400918,3613,2025-03-22,3814
400919,1092,2023-08-06,4786
400920,40,2024-04-27,3136
400921,8248,2023-09-13,4523
400922,5013,2023-04-12,1160
400923,11344,2023-07-19,3373
400924,1793,2024-10-31,700
400925,1869,2025-04-17,1774
400926,7039,2024-09-19,3981
400927,9384,2023-08-02,4645
400928,417,2025-04-25,3271
400929,1205,2025-05-07,433
400930,1552,2025-02-02,3058
400931,5694,2023-05-18,2795
400932,6846,2023-11-09,4965
400933,8936,2025-02-05,3915
400934,7134,2024-05-04,2506
400935,8424,2024-06-10,2972
400936,4362,2023-09-16,1279
400937,1231,2023-07-24,612
400938,7476,2023-02-22,3045
400939,11129,2024-06-18,4832
400940,5765,2023-08-15,3215
400941,7093,2025-02-09,2524
400942,5860,2024-05-13,3720
400943,6294,2025-02-03,1322
400944,3832,2023-03-01,3090
400945,917,2023-07-12,536
400946,5446,2025-04-12,962
400947,876,2023-03-01,394
400948,1257,2023-01-13,1448
400949,5218,2023-07-30,1500
400950,5826,2024-07-03,862
400951,3855,2024-09-16,3444
400952,3186,2024-11-29,1902
400953,1654,2024-04-25,4086
400954,6851,2023-08-14,2027
400955,1502,2023-03-02,3816
400956,2010,2024-11-15,2427
400957,6466,2024-06-06,1655
400958,8252,2024-12-10,4532
400959,1507,2024-08-12,115
400960,2201,2025-05-17,2987
400961,4733,2023-10-20,4541
400962,3535,2023-02-21,3201
400963,2940,2024-12-29,672
400964,7555,2023-09-09,4986
400965,11928,2023-06-20,1464
400966,3838,2023-02-08,3596
400967,6076,2023-03-09,3966
400968,7505,2024-07-31,1501
400969,4822,2025-02-12,841
400970,1409,2024-05-17,460
400971,3609,2024-06-18,2519
400972,8850,2024-03-08,4244
400973,1071,2024-05-11,2164
400974,8057,2025-02-17,4778
400975,11392,2023-03-07,2220
400976,5214,2023-07-08,2690
400977,2195,2025-03-05,556
400978,10915,2023-09-12,860
400979,9342,2023-08-22,2145
400980,11657,2023-03-17,2075
400981,5762,2025-05-01,4286
400982,1891,2024-07-01,4395
400983,10701,2024-10-04,398
400984,1920,2024-04-14,3164
400985,4346,2024-05-24,963
400986,10392,2025-03-23,3865
400987,9860,2025-03-14,2449
400988,4254,2023-02-23,2823
400989,9413,2024-10-16,674
400990,4796,2025-01-23,4949
400991,8412,2024-10-22,4066
400992,3336,2024-01-14,2614
400993,6022,2023-06-14,1122
400994,11161,2023-08-25,1555
400995,7181,2023-11-12,1113
400996,5967,2023-07-23,1426
400997,4659,2023-05-28,1485
400998,3999,2025-03-25,1103
400999,802,2024-02-23,4876
401000,836,2024-02-15,4376
401001,6995,2025-04-05,90
401002,924,2024-06-21,2830
401003,721,2025-05-12,219
401004,3117,2024-11-18,175
401005,1730,2024-07-17,3363
401006,10592,2023-05-23,143
401007,2644,2024-11-24,4375
401008,4835,2023-03-19,4437
401009,5851,2025-04-23,2104
401010,2111,2025-02-15,4279
401011,2001,2023-04-02,4624
401012,8734,2024-04-04,1181
401013,6710,2024-09-25,4916
401014,2764,2024-04-30,3264
401015,11243,2024-04-09,1333
401016,6469,2023-10-05,4717
401017,4815,2023-02-18,4281
401018,11930,2024-06-30,1595
401019,6599,2024-08-17,2622
401020,6303,2023-08-15,1888
401021,7769,2024-10-19,963
401022,4536,2023-11-04,946
401023,1387,2024-12-05,4214
401024,9219,2023-12-01,3513
401025,6016,2024-09-24,2017
401026,501,2024-12-13,72
401027,6057,2023-06-30,1838
401028,3914,2024-06-20,2426
401029,10523,2023-09-22,2007
401030,8471,2024-09-30,3312
401031,3707,2024-12-31,1818
401032,4104,2025-03-10,4427
401033,1820,2025-06-16,2249
401034,1440,2025-06-03,3377
401035,8038,2024-03-14,2376
401036,5856,2023-02-16,3648
401037,8739,2024-03-08,2238
401038,786,2024-09-14,3778
401039,8056,2024-03-27,3832
401040,7614,2025-03-16,2263
401041,8001,2023-05-07,2548
401042,2823,2023-05-11,3931
401043,10879,2023-06-16,2326
401044,4244,2024-08-27,1071
401045,1283,2024-09-25,4620
401046,2592,2024-01-24,1421
401047,3354,2023-01-19,4182
401048,1790,2025-06-04,2078
401049,6530,2025-05-12,2976
401050,10225,2023-11-03,3466
401051,11497,2024-04-15,2812
401052,7904,2023-08-03,3006
401053,11044,2025-06-17,2387
401054,898,2025-04-25,4696
401055,10569,2025-05-07,1153
401056,8042,2025-05-21,532
401057,5584,2023-05-03,2219
401058,1617,2025-01-08,3726
401059,1257,2024-03-13,861
401060,3912,2023-05-21,2601
401061,9976,2025-05-31,548
401062,6381,2024-09-04,435
401063,7931,2025-05-04,549
401064,10318,2023-01-23,1095
401065,4383,2024-11-19,1421
401066,11132,2023-10-08,2713
401067,9829,2024-05-27,4824
401068,4852,2024-03-30,4578
401069,10735,2023-11-27,234
401070,11661,2024-02-16,1695
401071,1736,2024-11-24,2929
401072,9038,2024-01-27,1121
401073,8629,2023-12-25,1932
401074,2740,2024-12-17,2048
401075,3538,2025-06-18,733
401076,9505,2023-03-24,3326
401077,4747,2024-12-28,2226
401078,7124,2024-05-07,4119
401079,6450,2024-07-31,4263
401080,2879,2024-09-08,1209
401081,4107,2023-02-10,3230
401082,5159,2025-06-13,2403
401083,2750,2023-04-27,1281
401084,580,2023-06-16,4363
401085,5160,2023-09-05,1811
401086,3556,2024-06-30,269
401087,3267,2025-05-17,4949
401088,2804,2023-09-28,2533
401089,11897,2023-06-12,2854
401090,5033,2025-03-25,3441
401091,6402,2023-06-02,4800
401092,9598,2024-05-09,4285
401093,9033,2023-08-11,956
401094,6162,2024-02-22,1351
401095,11936,2023-06-27,2166
401096,5732,2025-04-13,4296
401097,11845,2024-02-21,91
401098,4421,2024-06-13,4346
401099,5360,2025-01-27,4065
401100,7467,2024-06-30,2323
401101,346,2024-12-04,4457
401102,8212,2023-10-29,1948
401103,5617,2023-04-30,746
401104,722,2024-09-08,4938
401105,2899,2025-04-02,4909
401106,5372,2024-09-05,4277
401107,10221,2025-04-19,3015
401108,6652,2025-02-25,4099
401109,9569,2025-04-20,1242
401110,2545,2025-04-29,3998
401111,11468,2023-02-04,4843
401112,10277,2023-01-18,4556
401113,6873,2025-06-05,3541
401114,70,2025-01-09,464
401115,5668,2025-01-03,2279
401116,8,2024-05-02,3042
401117,7343,2024-03-12,1569
401118,7890,2024-08-02,3474
401119,10695,2023-04-07,979
401120,2759,2024-07-10,3595
401121,9625,2023-06-25,1192
401122,2886,2023-06-11,300
401123,8176,2023-10-27,1246
401124,9577,2023-05-23,2715
401125,7952,2024-05-04,4591
401126,9518,2024-07-06,1539
401127,11165,2025-04-12,3960
401128,6822,2024-10-08,3855
401129,8031,2025-04-08,426
401130,7336,2023-10-18,389
401131,6958,2024-06-25,657
401132,8104,2023-09-14,290
401133,6293,2023-08-21,4438
401134,5336,2025-01-22,2805
401135,2201,2025-04-20,2569
401136,5126,2025-06-02,1459
401137,4976,2023-04-19,2311
401138,1638,2025-02-21,601
401139,7616,2024-03-24,354
401140,5122,2024-08-27,594
401141,11752,2023-09-02,3479
401142,2006,2025-04-17,4529
401143,5310,2024-01-28,1514
401144,211,2023-04-06,4437
401145,6771,2023-04-12,833
401146,4865,2024-10-13,2662
401147,1918,2025-02-03,3209
401148,7716,2023-05-13,3182
401149,11391,2023-05-21,3450
401150,5815,2024-09-25,3123
401151,1827,2024-03-11,1708
401152,5140,2023-02-23,1518
401153,3692,2023-05-31,1797
401154,1035,2023-09-25,1343
401155,2510,2023-07-21,2902
401156,4876,2024-06-30,373
401157,10504,2024-11-10,606
401158,4406,2024-09-21,3352
401159,621,2024-08-26,865
401160,11256,2023-11-08,2119
401161,7642,2024-06-17,2973
401162,3571,2024-06-12,157
401163,5188,2024-11-09,3803
401164,10160,2025-06-14,2334
401165,1067,2025-01-06,678
401166,3832,2023-08-21,1111
401167,9155,2023-08-15,2249
401168,9090,2023-10-18,949
401169,123,2024-08-17,1698
401170,6999,2025-03-05,662
401171,8798,2025-04-27,2555
401172,8642,2023-07-06,190
401173,1993,2024-07-03,3029
401174,6865,2023-12-17,2148
401175,5853,2023-08-08,2590
401176,2621,2024-03-11,1319
401177,10682,2024-01-15,4107
401178,11757,2023-01-01,1638
401179,10434,2023-11-12,3174
401180,2513,2024-11-02,4525
401181,11440,2023-06-08,2287
401182,4814,2024-01-22,3122
401183,8935,2023-08-01,659
401184,2177,2024-10-06,865
401185,1497,2024-11-10,1783
401186,6548,2024-08-09,1968
401187,1986,2023-10-07,1239
401188,8136,2024-04-25,1630
401189,11026,2023-10-31,4878
401190,1544,2023-01-07,2837
401191,4043,2023-11-08,1585
401192,1493,2023-07-28,1526
401193,11661,2024-08-08,4790
401194,7481,2025-03-19,1140
401195,7071,2024-11-27,3886
401196,9640,2023-07-27,2396
401197,6905,2024-07-16,725
401198,4596,2024-12-01,2840
401199,10000,2023-09-06,912
401200,726,2023-01-22,1309
401201,2991,2024-09-19,4407
401202,3739,2025-02-26,4889
401203,6645,2023-01-26,3286
401204,5603,2025-05-22,1046
401205,8954,2023-03-26,2096
401206,3645,2024-06-12,1526
401207,11920,2023-07-10,2289
401208,4500,2024-09-04,1090
401209,11716,2023-10-15,2581
401210,2943,2023-10-21,4868
401211,1430,2024-08-02,4304
401212,4257,2024-01-27,1845
401213,7065,2023-09-11,3950
401214,10447,2023-11-27,3415
401215,2665,2025-05-13,3382
401216,10654,2023-03-21,1527
401217,1809,2025-04-20,2042
401218,6748,2023-06-02,583
401219,1377,2024-05-18,4472
401220,6731,2023-10-30,1832
401221,4938,2023-10-08,3893
401222,7463,2023-06-04,4590
401223,10352,2024-04-22,4714
401224,11360,2025-04-15,2737
401225,10268,2023-05-31,1204
401226,9060,2024-04-22,1883
401227,6267,2023-07-20,3642
401228,9512,2023-05-18,1903
401229,213,2025-01-25,1066
401230,3574,2025-03-19,3756
401231,7140,2024-07-12,4511
401232,5980,2024-07-23,1081
401233,2495,2025-05-13,1425
401234,5842,2023-08-24,2370
401235,2306,2023-07-25,3296
401236,5088,2025-04-22,2475
401237,6854,2025-02-26,276
401238,10570,2024-11-26,684
401239,1308,2023-09-13,1143
401240,4074,2023-11-30,217
401241,2857,2023-04-03,1810
401242,5693,2023-04-11,1167
401243,4944,2024-06-22,2869
401244,10044,2025-03-04,477
401245,2862,2024-04-12,1928
401246,10857,2024-02-22,3758
401247,6848,2024-05-24,295
401248,8782,2024-10-16,3415
401249,9335,2024-11-02,2523
401250,2904,2023-02-04,3211
401251,8895,2025-01-28,546
401252,2272,2024-10-19,4243
401253,2309,2024-06-13,3994
401254,1497,2023-01-20,2730
401255,3839,2023-01-06,1733
401256,1502,2024-02-02,2794
401257,4067,2024-09-27,1634
401258,10886,2023-09-07,701
401259,2835,2023-03-30,3442
401260,11242,2024-08-27,600
401261,3533,2024-10-30,4245
401262,8684,2024-11-07,2980
401263,3225,2023-07-11,224
401264,8312,2024-06-15,4324
401265,4353,2024-01-09,4140
401266,10135,2025-05-31,2391
401267,8088,2023-02-25,3235
401268,7223,2023-01-05,2894
401269,20,2023-01-15,3192
401270,9034,2025-04-02,3289
401271,11426,2025-02-20,1481
401272,7347,2023-08-14,4125
401273,5406,2024-11-21,1159
401274,1,2025-01-24,4882
401275,828,2024-03-01,2164
401276,1263,2023-09-05,3122
401277,8024,2024-10-24,4681
401278,10417,2025-04-08,3979
401279,5415,2025-03-31,2536
401280,954,2025-06-05,2962
401281,3160,2023-03-26,2236
401282,616,2024-09-23,3167
401283,7570,2024-08-30,2278
401284,9888,2025-04-03,3035
401285,9680,2023-08-14,3349
401286,8333,2025-01-25,1202
401287,4600,2024-10-19,1984
401288,4721,2025-05-16,1614
401289,1695,2024-06-27,132
401290,2917,2023-03-15,1631
401291,376,2024-11-06,4824
401292,2417,2023-11-25,3579
401293,7152,2025-05-29,3209
401294,11586,2023-09-03,820
401295,8184,2024-11-18,2333
401296,4218,2023-09-04,4603
401297,11047,2024-03-14,424
401298,7883,2025-06-14,1737
401299,685,2023-07-17,992
401300,7133,2023-08-26,4674
401301,5938,2024-08-26,996
401302,1761,2024-05-28,4687
401303,6332,2023-03-30,4376
401304,4977,2024-07-10,1642
401305,3437,2023-06-22,4133
401306,9651,2023-07-28,418
401307,8058,2024-07-08,1604
401308,714,2023-02-21,3633
401309,6572,2023-12-31,1630
401310,3603,2024-01-12,3234
401311,10854,2024-05-01,1249
401312,2588,2023-10-26,1818
401313,8740,2025-05-30,1742
401314,10196,2024-06-05,4606
401315,9477,2023-06-20,2164
401316,887,2024-08-07,1035
401317,2012,2023-04-12,3361
401318,255,2024-09-24,942
401319,4823,2023-12-21,1753
401320,202,2024-09-26,4801
401321,6577,2023-12-25,2209
401322,3149,2023-04-07,3759
401323,5220,2023-08-28,381
401324,5507,2024-10-13,4107
401325,8079,2024-01-27,4978
401326,9026,2024-01-16,321
401327,11866,2024-10-30,446
401328,11277,2023-01-30,3823
401329,3310,2024-01-01,248
401330,410,2024-04-28,2535
401331,867,2025-03-09,995
401332,10444,2023-06-10,1914
401333,6958,2024-01-29,3166
401334,4932,2025-05-21,4813
401335,2529,2024-04-10,2839
401336,8634,2023-06-26,427
401337,6781,2023-09-06,3199
401338,6850,2023-03-23,4119
401339,1255,2024-06-03,3719
401340,8408,2024-08-07,2200
401341,6279,2023-12-21,1457
401342,9428,2025-06-18,4892
401343,336,2023-11-01,1783
401344,6955,2024-12-27,3681
401345,9109,2025-01-13,1164
401346,934,2024-02-10,735
401347,7386,2025-05-13,2695
401348,6594,2024-10-24,4734
401349,8669,2024-04-20,4340
401350,6876,2025-06-03,1685
401351,6574,2024-03-26,404
401352,7452,2023-06-03,2594
401353,1930,2023-07-14,1595
401354,4935,2024-11-09,2153
401355,10632,2023-12-18,1695
401356,7693,2024-02-27,504
401357,7740,2024-04-27,2747
401358,5248,2025-03-18,3522
401359,2435,2023-06-26,1502
401360,3424,2024-05-02,3055
401361,10628,2023-06-25,3690
401362,7782,2024-09-20,3693
401363,5162,2024-06-21,4276
401364,7690,2023-01-07,3599
401365,4609,2025-03-07,2594
401366,9885,2023-03-16,1953
401367,2700,2023-02-25,1154
401368,11915,2023-08-14,4054
401369,11636,2024-12-19,2680
401370,10491,2024-01-15,4348
401371,7339,2024-02-06,3799
401372,6327,2023-01-14,982
401373,7317,2023-06-24,650
401374,10073,2024-07-10,1307
401375,1170,2024-08-05,4153
401376,3333,2024-09-21,3624
401377,2108,2025-05-19,756
401378,7106,2023-12-15,4141
401379,6803,2024-05-30,4277
401380,10178,2024-06-06,4628
401381,10817,2025-01-24,1770
401382,11155,2024-11-16,1856
401383,7330,2024-01-03,3716
401384,6480,2024-10-02,697
401385,1779,2024-06-22,1459
401386,10270,2023-03-24,107
401387,10914,2023-12-10,4116
401388,8308,2023-03-12,2637
401389,3638,2025-04-26,4213
401390,11924,2025-02-10,1431
401391,6088,2025-04-26,2636
401392,3683,2023-09-20,3396
401393,1323,2024-10-10,3579
401394,9677,2023-11-30,321
401395,870,2023-12-13,2107
401396,201,2023-06-29,2811
401397,2291,2023-01-18,2561
401398,5835,2024-04-17,4804
401399,4556,2024-04-12,2386
401400,10366,2024-06-01,743
401401,6326,2023-09-02,3294
401402,1565,2024-03-24,1288
401403,9653,2024-01-25,4118
401404,1195,2024-03-27,4525
401405,4220,2023-12-25,2278
401406,9862,2023-08-02,2533
401407,4702,2023-11-13,3788
401408,7821,2023-05-22,2159
401409,3902,2023-07-28,2845
401410,4465,2023-09-20,4286
401411,4735,2023-10-02,1118
401412,3780,2024-08-21,256
401413,11275,2023-05-17,4534
401414,7975,2024-08-03,4192
401415,5766,2023-06-09,3443
401416,10962,2024-05-03,2053
401417,7096,2024-08-05,4535
401418,2506,2024-09-16,2428
401419,2190,2024-08-10,4239
401420,10193,2025-03-31,4094
401421,1212,2023-09-13,2459
401422,532,2023-08-13,1600
401423,5718,2024-09-18,4135
401424,11021,2024-11-15,4523
401425,2332,2024-11-03,4264
401426,4170,2023-07-05,4000
401427,6003,2024-01-15,3851
401428,1778,2024-06-11,2197
401429,10021,2024-01-21,1267
401430,614,2023-06-12,1239
401431,5445,2024-07-30,4511
401432,3961,2023-09-20,3573
401433,9572,2025-05-01,3227
401434,4809,2024-07-28,4487
401435,6106,2023-03-31,1598
401436,9247,2023-08-19,427
401437,11110,2024-10-09,1573
401438,7547,2025-01-03,1468
401439,9037,2024-01-27,136
401440,2239,2024-04-17,4105
401441,3078,2023-02-19,2681
401442,4918,2024-03-14,1628
401443,9829,2024-07-31,4504
401444,9910,2025-02-17,1068
401445,6938,2023-04-03,4886
401446,11098,2025-02-02,456
401447,5837,2024-06-23,1045
401448,2043,2023-07-16,2005
401449,7959,2025-01-09,4825
401450,7975,2023-10-01,1904
401451,371,2023-04-03,424
401452,4100,2023-08-17,896
401453,8362,2024-12-12,562
401454,2357,2023-03-03,115
401455,9541,2023-01-18,4439
401456,10425,2024-07-13,1881
401457,7769,2025-01-15,2877
401458,9313,2024-04-17,287
401459,2853,2025-01-17,3341
401460,3264,2023-12-21,1788
401461,7860,2025-02-12,657
401462,7542,2024-04-22,2616
401463,835,2023-04-15,1741
401464,9481,2024-03-11,1766
401465,10791,2024-05-20,3894
401466,2095,2025-03-12,2232
401467,8952,2025-03-10,3593
401468,5374,2023-02-19,3650
401469,3625,2024-03-09,1839
401470,6870,2023-04-29,2144
401471,23,2024-04-15,1442
401472,5261,2023-06-02,2118
401473,10394,2025-05-02,242
401474,10289,2024-06-28,1385
401475,4253,2023-04-02,3425
401476,9255,2024-09-06,2680
401477,1585,2025-02-12,2865
401478,3787,2023-12-20,1928
401479,3645,2024-12-10,4593
401480,5101,2025-06-07,2459
401481,7878,2023-11-16,964
401482,4011,2025-01-08,4646
401483,10330,2025-01-16,2118
401484,1470,2024-05-03,3975
401485,4366,2023-04-11,764
401486,9141,2023-10-10,1522
401487,11101,2024-06-19,3794
401488,7718,2023-09-06,4481
401489,2848,2023-10-18,4375
401490,7284,2024-04-04,2683
401491,3360,2023-06-13,278
401492,10088,2025-03-14,466
401493,175,2024-03-28,957
401494,10039,2024-04-17,4528
401495,1469,2024-11-28,2464
401496,7867,2023-05-07,4440
401497,10247,2025-03-09,3049
401498,521,2024-05-09,3677
401499,3113,2023-11-12,4912
401500,854,2023-05-20,2672
401501,777,2025-04-27,3500
401502,2595,2024-05-19,1705
401503,7642,2023-02-22,3199
401504,8597,2024-01-07,2391
401505,343,2023-12-08,2120
401506,5046,2024-12-17,2164
401507,5848,2024-01-05,1725
401508,7414,2023-07-16,787
401509,3390,2023-07-23,1128
401510,2302,2025-04-26,4294
401511,9990,2023-09-23,706
401512,2582,2024-09-23,4456
401513,7942,2025-02-05,3424
401514,6115,2025-01-21,2047
401515,5415,2023-11-16,4142
401516,4557,2024-06-04,4453
401517,5056,2024-12-20,3808
401518,11674,2023-02-01,4585
401519,2249,2023-04-04,4066
401520,7752,2024-03-07,1088
401521,11662,2023-07-03,4014
401522,10493,2025-04-20,772
401523,5921,2024-06-03,610
401524,10865,2023-03-18,872
401525,3037,2025-04-08,3960
401526,7951,2023-03-07,246
401527,7836,2023-03-02,4863
401528,5970,2024-04-09,884
401529,4705,2024-01-25,1505
401530,8271,2023-04-22,637
401531,1294,2024-07-18,3724
401532,11096,2024-11-18,4719
401533,6500,2025-06-03,909
401534,10163,2025-01-30,1115
401535,73,2024-07-02,2718
401536,313,2023-03-07,411
401537,2712,2024-10-09,3400
401538,11060,2023-10-30,1735
401539,9964,2023-05-04,2775
401540,7088,2024-12-26,2906
401541,814,2025-04-03,4229
401542,7897,2025-02-06,516
401543,7458,2024-08-20,4081
401544,8159,2023-11-12,4162
401545,5236,2023-11-01,2842
401546,138,2025-02-10,936
401547,7477,2023-02-17,3668
401548,10598,2024-10-21,2739
401549,9454,2023-08-03,2447
401550,10904,2024-09-18,2586
401551,10731,2024-01-29,4303
401552,2479,2024-04-01,3687
401553,6653,2024-01-07,2191
401554,5650,2024-12-16,866
401555,8355,2023-08-14,318
401556,7473,2024-09-04,1926
401557,6207,2023-12-25,857
401558,3009,2024-12-06,4001
401559,11135,2024-08-08,4995
